NOMBRE_EQUIPO,INTERFACE,NOMBRE_CLIENTE,NRO_VLAN,DIRECCION_IPV4, DIRECCION_IPV6, VELOCIDAD_ENTRADA,VELOCIDAD_SALIDA
 CRED1004X1,Loopback0,,,WAN: 181.225.41.18/32 - LAN: ,WAN: 2803:D480:0:73::18/128 - LAN: ,,
 CRED1004X1,Port-channel1,,,,,,
 CRED1004X1,Port-channel1.9,CC-BACKBONE-L3-IFX,9,WAN: 172.23.249.2/28 - LAN: ,WAN: 2803:D480:0:80:0:3E80:0:4/124 - LAN: ,,
 CRED1004X1,Port-channel1.30,CRED-LEBRUN,30,WAN: 172.23.249.34/28 - LAN: ,WAN: 2803:D480:0:66::C001/64 - LAN: ,,
 CRED1004X1,Port-channel2,LEV3-CL_IP - FRO2006909960,,,,,
 CRED1004X1,Port-channel3,,,,,,
 CRED1004X1,Port-channel3.282(shutdown),,,,,,
 CRED1004X1,Port-channel4,,,,,,
 CRED1004X1,Port-channel5,,,,,,
 CRED1004X1,Port-channel6,,,,,,
 CRED1004X1,Port-channel8,,,,,,
 CRED1004X1,Port-channel9,,,,,,
 CRED1004X1,TenGigabitEthernet0/1/0,CCSJ4500CREX2_xe-0/0/14_TUNO-CUBON-CV,,,,,
 LEB1006X1,Port-channel10.2277,BOL-FUTURA-RETAIL;ID:26763,2277,WAN: 172.23.243.181/30 - LAN: 181.225.43.16/29 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel10.2278,BOL-COLEGIO-FRANCIA;ID:4,2278,WAN: 172.23.243.185/30 - LAN: 190.94.244.132/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel10.2279,BRANZA-1800;ID:26369,2279,WAN: 172.23.243.221/30 - LAN: 190.94.244.144/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel10.2280,AGROP-MUNDIAL;ID:26446,2280,WAN: 172.23.243.225/30 - LAN: 190.94.244.148/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel10.2283,BOL-SMARTCALL-PANALP;ID:26088,2283,WAN: 172.23.244.29/30 - LAN: 190.94.245.136/29 ,,ACL:150M / Mb:error_speed,ACL:150M / Mb:error_speed,
 LEB1006X1,Port-channel10.2285,BOL-CL-LOS-CORTIJOS;ID:26203,2285,WAN: 172.23.246.201/30 - LAN: 190.94.252.196/30 ,,ACL:150M / Mb:error_speed,ACL:150M / Mb:error_speed,
 LEB1006X1,Port-channel10.2287,BOL-POLINAC;ID:26251,2287,WAN: 172.23.243.33/30 - LAN: 190.94.252.172/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel10.2289,BOL-FARMACIA-ADAN;ID:26300,2289,WAN: 172.23.246.57/30 - LAN: 190.94.252.160/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel10.2290,BOL-GENERACION-TECN;ID:4,2290,WAN: 172.23.246.113/30 - LAN: 190.94.252.44/30 ,,ACL:80M / Mb:80,ACL:80M / Mb:80,
 LEB1006X1,Port-channel10.2291,BOL-PRC-SEGRE;ID:25960,2291,WAN: 172.23.246.25/30 - LAN: 190.94.252.52/30 190.94.252.116/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel10.2292,DGCIM-OPER;ID:27085,2292,WAN: 172.23.245.193/30 - LAN: 181.225.42.24/29 190.94.199.84/30 190.94.201.204/30 190.94.224.104/30 190.94.242.232/30 190.94.250.44/30 190.94.250.104/30 ,,ACL:DGCIM / Mb:error_speed,ACL:DGCIM / Mb:error_speed,
 LEB1006X1,Port-channel10.2293,DGCIM-LOGISTICA;ID:27085,2293,WAN: 172.23.245.197/30 - LAN: 190.94.250.48/30 ,,ACL:5M / Mb:5,ACL:5M / Mb:5,
 LEB1006X1,Port-channel10.2297,BOL-DIR-GROUP-AUTANA;ID:26269,2297,WAN: 172.23.245.117/30 - LAN: 190.94.245.64/29 190.94.250.4/30 ,,ACL:20M / Mb:20,ACL:20M / Mb:20,
 LEB1006X1,Port-channel10.2298,BOL-PEPSICO;ID:26057,2298,WAN: 172.23.248.57/30 - LAN: 190.94.193.228/30 190.94.253.36/30 190.94.253.228/30 ,,ACL:600M / Mb:error_speed,ACL:600M / Mb:error_speed,
 LEB1006X1,Port-channel10.2299,BOL-GINA;ID:26827,2299,WAN: 172.23.248.53/30 - LAN: 190.94.243.208/29 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel10.2300,HEB-WIFI;ID:25757,2300,WAN: 181.225.43.97/29 - LAN: ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel10.2301,BOL-HEBRAICA-CLUB;ID:25757,2301,WAN: 172.23.254.105/30 - LAN: 181.225.43.72/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel10.2303,BOL-SMARTCALL-COLEG;ID:26088,2303,WAN: 172.23.247.37/30 - LAN: 190.94.209.152/29 ,,ACL:BOL-SMARTCALL-COLEG / Mb:error_speed,ACL:BOL-SMARTCALL-COLEG / Mb:error_speed,
 LEB1006X1,Port-channel10.2304,BOL-PRC-DANISA;ID:25960,2304,WAN: 172.23.252.145/30 - LAN: 181.225.53.160/29 ,,ACL:10M / Mb:10,ACL:10M / Mb:10,
 LEB1006X1,Port-channel10.2307,BOL-MOL-NACIONALES;ID:25947,2307,WAN: 172.23.254.249/30 - LAN: 190.94.209.80/29 190.94.211.80/29 ,,ACL:500M / Mb:error_speed,ACL:500M / Mb:error_speed,
 LEB1006X1,Port-channel10.2308,BOL-ANGELUS-HEALTH;ID:27153,2308,WAN: 172.23.241.229/30 - LAN: 190.94.194.232/30 ,,ACL:200M / Mb:error_speed,ACL:200M / Mb:error_speed,
 LEB1006X1,Port-channel10.2312,PC-SUPLIDORES;ID:26648,2312,WAN: 172.23.240.241/30 - LAN: 190.94.200.128/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel10.2313,GAMA-BOL;ID:26091,2313,WAN: 172.23.244.53/30 - LAN: 190.94.200.32/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel10.2314,GAMA-CC-SEBUCAN;ID:26091,2314,WAN: 172.23.241.141/30 - LAN: 190.94.200.36/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel10.2315,VENE-EMBARQUES;ID:26726,2315,WAN: 172.23.240.185/30 - LAN: 190.94.193.200/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel10.2316,EMCETA;ID:26741,2316,WAN: 172.23.242.81/30 - LAN: 190.94.200.96/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel10.2320,MASTER-GROUP;ID:26762,2320,WAN: 172.23.242.213/30 - LAN: 190.94.200.48/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel10.2321,MAT-REF-MARESA;ID:26756,2321,WAN: 172.23.241.117/30 - LAN: 190.94.200.152/30 ,,ACL:80M / Mb:80,ACL:80M / Mb:80,
 LEB1006X1,Port-channel10.2324,BOL-VENELECTRONIC;ID:26929,2324,WAN: 172.23.237.97/30 - LAN: ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel10.2330,BOL-PRC333-T-SIEMENS;ID:25960,2330,WAN: 172.23.242.105/30 - LAN: 181.225.43.40/29 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel10.2331,BOL-CENTRO-BECO-BOL;ID:27137,2331,WAN: 172.23.244.209/30 - LAN: 190.94.209.192/29 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel10.2335,BOL-SIMAX;ID:27189,2335,WAN: 172.23.248.129/30 - LAN: 190.94.194.252/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel10.2343,BOL-XPOTOOLS_MGMT-SW-HOTECHE;ID:27147,2343,WAN: 172.23.251.173/30 - LAN: ,,,
 LEB1006X1,Port-channel10.2349(shutdown),BOL-NETSO;ID:26852,2349,WAN: 172.23.238.61/30 - LAN: 190.94.224.60/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel10.2350,BOL-HUMANITAS;ID:26871,2350,WAN: 172.23.237.129/30 - LAN: 181.225.53.232/29 ,,ACL:500M / Mb:error_speed,ACL:500M / Mb:error_speed,
 LEB1006X1,Port-channel11,LEB4500X1_ae24(LIBER-OLT-SVC1),,,,,
 LEB1006X1,Port-channel11.1006,LIB-FASTMED-T-PROV;ID:26793,1006,WAN: 172.23.245.145/30 - LAN: 190.94.194.228/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel11.1010,CASA-E-BRASIL;ID:21210,1010,WAN: 172.23.252.173/30 - LAN: 181.225.43.232/29 ,,ACL:200M / Mb:error_speed,ACL:200M / Mb:error_speed,
 LEB1006X1,Port-channel11.1011,LIBER-GRUPO-TOTAL-99;ID:26603,1011,WAN: 172.23.241.121/30 - LAN: 190.94.193.64/30 190.94.197.64/29 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel11.1012,LIB-ELECTROCOND;ID:25525,1012,WAN: 172.23.242.5/30 - LAN: 190.94.199.108/30 190.94.200.60/30 190.94.252.240/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel11.1013,LIBER-QUINTA-MARQUIS; ID:26367,1013,WAN: 172.23.241.53/30 - LAN: 190.94.244.124/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel11.1016,LIB-HERM-GALLEGA;ID:27144,1016,WAN: 172.23.241.97/30 - LAN: 190.94.244.172/30 ,,ACL:400M / Mb:error_speed,ACL:400M / Mb:error_speed,
 LEB1006X1,Port-channel11.1017,COELLO-VEGA;ID:26329,1017,WAN: 172.23.247.181/30 - LAN: 181.225.44.232/29 181.225.53.16/29 ,,ACL:COELLO-EL_BOSQUE / Mb:1000,ACL:COELLO-EL_BOSQUE / Mb:1000,
 LEB1006X1,Port-channel11.1019,LIB-QTA-SAMAN-2;ID:26386,1019,WAN: 172.23.240.133/30 - LAN: 190.94.193.128/30 190.94.197.192/30 ,,ACL:150M / Mb:error_speed,ACL:150M / Mb:error_speed,
 LEB1006X1,Port-channel11.1021,LIB-CASA-EMB-ITALIA;ID:26075,1021,WAN: 190.94.201.161/30 - LAN: ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel11.1022,LIB-C-FRIO-CARNE-CCL;ID:26906,1022,WAN: 172.23.237.29/30 - LAN: 190.94.201.12/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel11.1024,DES-INVEST;ID:26783,1024,WAN: 172.23.242.233/30 - LAN: 181.225.53.192/29 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel11.1028,CASIO-REC-L29;ID:26307,1028,WAN: 172.23.240.233/30 - LAN: 190.94.193.28/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel11.1031,LIB-BEIT-ABRAHAM;ID:26637,1031,WAN: 190.94.210.137/30 - LAN: ,,ACL:10M / Mb:10,ACL:10M / Mb:10,
 LEB1006X1,Port-channel11.1032,CASIO-REC-LAC;ID:26307,1032,WAN: 172.23.240.225/30 - LAN: 190.94.193.32/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel11.1036,SEG-ALTM-P3;ID:26655,1036,WAN: 172.23.240.53/30 - LAN: 190.94.193.172/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel11.1038,EMB-BRITANICA;ID:26729,1038,WAN: 172.23.240.245/30 - LAN: 190.94.193.236/30 ,,ACL:200M / Mb:error_speed,ACL:200M / Mb:error_speed,
 LEB1006X1,Port-channel11.1049,LIB-BEIT-SHMUEL;ID:26637,1049,WAN: 190.94.210.141/30 - LAN: ,,ACL:20M / Mb:20,ACL:20M / Mb:20,
 LEB1006X1,Port-channel11.1902,LIBER-ATENT-BPO;ID:27032,1902,WAN: 172.23.247.189/30 - LAN: 190.94.253.20/30 ,,ACL:600M / Mb:error_speed,ACL:600M / Mb:error_speed,
 LEB1006X1,Port-channel11.1904,LIB-TELCORP-E-P;ID:26301,1904,WAN: 172.23.248.93/30 - LAN: 190.94.201.104/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel11.1905,LIB-QTA-MILU;ID:4,1905,WAN: 172.23.237.133/30 - LAN: 190.94.210.132/30 190.94.224.40/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel11.1906,LIBER-PLUS-CONTACT;ID:26149,1906,WAN: 172.23.246.81/30 - LAN: 190.94.251.0/29 190.94.252.20/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel11.1907,QUINTA-CAPIHUE;ID:26384,1907,WAN: 172.23.241.85/30 - LAN: 190.94.244.200/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel11.1909,EMB-PAISES-BAJOS;ID:26197,1909,WAN: 172.23.246.97/30 - LAN: 190.94.252.40/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel11.1910,LIB-SANTEC;ID:26290,1910,WAN: 172.23.244.189/30 - LAN: 154.47.157.2/32 190.94.198.56/29 190.94.199.4/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel11.1911,LIBER-CORP-ASIA;ID:26219,1911,WAN: 172.23.246.41/30 - LAN: 190.94.252.68/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel11.1912,LIBER-QTA-SAN-LUIS;ID:26319,1912,WAN: 172.23.246.45/30 - LAN: 190.94.252.76/30 ,,ACL:300M / Mb:error_speed,ACL:300M / Mb:error_speed,
 LEB1006X1,Port-channel11.1913,LIB-QTA-PIKAPU;ID:26248,1913,WAN: 172.23.246.145/30 - LAN: 190.94.252.92/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel11.1914,LIB-I-C-LA-FLORIDA;ID:26758,1914,WAN: 172.23.238.41/30 - LAN: 190.94.198.232/29 ,,ACL:200M / Mb:error_speed,ACL:200M / Mb:error_speed,
 LEB1006X1,Port-channel11.1915,QTA-EL-RINCON;ID:26310,1915,WAN: 172.23.246.169/30 - LAN: 190.94.252.136/30 ,,ACL:200M / Mb:error_speed,ACL:200M / Mb:error_speed,
 LEB1006X1,Port-channel11.1916,QTA-EL-SAMAN;ID:26386,1916,WAN: 172.23.246.173/30 - LAN: 190.94.252.140/30 ,,ACL:60M / Mb:60,ACL:60M / Mb:60,
 LEB1006X1,Port-channel11.1917,QTA-SALTAMONTES;ID:26311,1917,WAN: 172.23.246.49/30 - LAN: ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel11.1918,COUNTRY-CLUB;ID:26255,1918,WAN: 172.23.246.193/30 - LAN: 190.94.25.188/30 190.94.252.192/30 ,,,
 LEB1006X1,Port-channel11.1919,LIB-SACVEN;ID:27238,1919,WAN: 172.23.253.201/30 - LAN: 190.94.253.44/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel11.1922,LIBER-SOFTECH;ID:26288,1922,WAN: 172.23.243.1/30 - LAN: 181.225.44.216/29 190.94.193.120/30 190.94.194.204/30 190.94.194.208/30 190.94.199.160/30 190.94.199.200/30 190.94.199.208/30 190.94.199.224/30 190.94.199.228/30 190.94.244.72/30 190.94.244.100/30 190.94.244.144/30 190.94.244.148/30 190.94.251.120/29 208.84.85.4/32 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel11.1923,LIB-C-MENDEZ-GIMON;ID:26748,1923,WAN: 172.23.242.1/30 - LAN: 154.47.157.8/32 181.225.50.0/28 181.225.53.192/29 190.94.199.104/30 190.94.200.48/30 190.94.200.124/30 190.94.200.156/30 190.94.200.160/30 190.94.200.196/30 190.94.200.240/30 190.94.210.184/30 190.94.252.132/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel11.1924,LAB-BEHRENS;ID:26242,1924,WAN: 172.23.251.149/30 - LAN: 181.225.48.192/29 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel11.1925,LIBER-QUINTA-RE;ID:26315,1925,WAN: 172.23.251.157/30 - LAN: 190.94.199.76/30 ,,ACL:120M / Mb:error_speed,ACL:120M / Mb:error_speed,
 LEB1006X1,Port-channel11.1926,LIB-ACCION-SOLIDARIA;ID:26856,1926,WAN: 172.23.239.73/30 - LAN: 190.94.194.220/30 ,,ACL:200M / Mb:error_speed,ACL:200M / Mb:error_speed,
 LEB1006X1,Port-channel11.1927,LIB-QUINTA-EMECINCO;ID:4,1927,WAN: 172.23.243.145/30 - LAN: ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel11.1931,LIBER-MICASITA;ID:4,1931,WAN: 172.23.246.33/30 - LAN: 190.94.251.72/29 ,,ACL:300M / Mb:error_speed,ACL:300M / Mb:error_speed,
 LEB1006X1,Port-channel11.1932,LIBER-QUINTA-SOLERA;ID:26061,1932, SEC-WAN: 172.23.246.69/30 - LAN: WAN: 190.94.252.5/30 - LAN: 190.94.252.60/30 190.94.252.68/30 ,,ACL:QTA-SOLERA / Mb:error_speed,ACL:QTA-SOLERA / Mb:error_speed,
 LEB1006X1,Port-channel11.1933(shutdown),LIB-SURINTEL-BANVENE;ID:26659,1933,WAN: 190.94.194.189/30 - LAN: ,,ACL:750M / Mb:error_speed,ACL:750M / Mb:error_speed,
 LEB1006X1,Port-channel11.1934,LIBER-CLI-SANTIAGO-L;ID:26306,1934,WAN: 172.23.243.193/30 - LAN: 190.94.194.116/30 190.94.244.136/30 ,,ACL:200M / Mb:error_speed,ACL:200M / Mb:error_speed,
 LEB1006X1,Port-channel11.1935,LIBER-CONDOMI-BANCOP;ID:4,1935,WAN: 172.23.247.245/30 - LAN: 190.94.253.52/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel11.1937,MORE;ID:26056,1937,WAN: 172.23.248.81/30 - LAN: 190.94.209.240/29 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel11.1938,QTA-BELVEDERE;ID:26475,1938,WAN: 172.23.243.245/30 - LAN: 190.94.199.228/30 ,,ACL:300M / Mb:error_speed,ACL:300M / Mb:error_speed,
 LEB1006X1,Port-channel11.1939,LIBER-CORP-BIG-LOTTO;ID:26647,1939,WAN: 172.23.237.173/30 - LAN: 190.94.194.16/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel11.1940,LIBER-QUINTA-SOLERA;ID:26061,1940,WAN: 190.94.253.1/30 - LAN: 190.94.253.20/30 190.94.253.28/30 190.94.253.200/30 190.94.253.204/30 190.94.253.220/30 190.94.253.228/30 190.94.253.232/30 190.94.253.236/30 190.94.253.244/30 190.94.253.252/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel11.1941,LIBER-QUINTA-VY;ID:4,1941,WAN: 172.23.241.197/30 - LAN: 190.94.244.212/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel11.1942,FARM-HB-PLZ-VE;ID:26557,1942,WAN: 172.23.241.157/30 - LAN: 190.94.244.108/30 ,,ACL:60M / Mb:60,ACL:60M / Mb:60,
 LEB1006X1,Port-channel11.1946,NETWORK-CONSUL;ID:26097,1946,WAN: 172.23.246.65/30 - LAN: 190.94.252.0/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel11.1947,LIB-MARIANO-SOSA;ID:27192,1947,WAN: 172.23.248.73/30 - LAN: 190.94.194.124/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel11.1948,QTA-APAMATE;ID:26584,1948,WAN: 172.23.240.45/30 - LAN: 154.47.157.7/32 190.94.193.192/30 ,,ACL:300M / Mb:error_speed,ACL:300M / Mb:error_speed,
 LEB1006X1,Port-channel11.3000,LIB-QTA-OJO-OD-AGUA;ID:26590,3000,WAN: 172.23.238.45/30 - LAN: 190.94.224.44/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel11.3002,LIB-QUINTA-INDI;ID:26773,3002,WAN: 172.23.242.225/30 - LAN: 190.94.200.196/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel11.3006,LIB-MERCANTIL-PUMA;ID:26889,3006,WAN: 172.23.237.13/30 - LAN: 45.168.174.192/29 190.94.199.244/30 190.94.244.88/30 190.94.252.72/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel11.3007,LIB-DAMASCO-C-MARKET;ID:27087,3007,WAN: 172.23.237.141/30 - LAN: 190.94.244.88/30 ,,ACL:150M / Mb:error_speed,ACL:150M / Mb:error_speed,
 LEB1006X1,Port-channel11.3008,LIB-PAPEL-NUBE-AZUL;ID:26889,3008,WAN: 172.23.237.177/30 - LAN: 190.94.194.24/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel11.3015,NUBOTEK-FIBRA;ID:26119,3015,WAN: 172.23.253.217/30 - LAN: 190.94.208.84/30 ,,ACL:150M / Mb:error_speed,ACL:150M / Mb:error_speed,
 LEB1006X1,Port-channel11.3017,LIB-ZONATECH-MARKET;ID:27092,3017,WAN: 172.23.246.29/30 - LAN: 190.94.194.164/30 ,,ACL:300M / Mb:error_speed,ACL:300M / Mb:error_speed,
 LEB1006X1,Port-channel11.3018,LIB-EST-ARAYA;ID:27167,3018,WAN: 172.23.243.57/30 - LAN: 190.94.193.108/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel11.3019,LIB-JAC-MOTORS;ID:27194,3019,WAN: 172.23.240.85/30 - LAN: 190.94.250.12/30 ,,ACL:200M / Mb:error_speed,ACL:200M / Mb:error_speed,
 LEB1006X1,Port-channel12,LEB4500X1_ae25(ELUN-OLT-SVC1),,,,,
 LEB1006X1,Port-channel12.963,ELUN-OPTIDIALER;ID:26321,963,WAN: 172.23.237.161/30 - LAN: 190.94.201.208/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel12.973,ELUN-SINAGOGA-MARIP;ID:4,973,WAN: 172.23.252.1/30 - LAN: 181.225.40.248/29 181.225.43.32/29 181.225.43.120/29 181.225.44.208/29 181.225.44.248/29 181.225.48.248/29 190.94.198.208/29 190.94.210.48/30 ,,ACL:20M / Mb:20,ACL:20M / Mb:20,
 LEB1006X1,Port-channel12.980,GAMA-SB;ID:26091,980,WAN: 172.23.244.49/30 - LAN: 190.94.193.196/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel12.981,ELUN-INV-KAVA-17;ID:26845,981,WAN: 172.23.237.165/30 - LAN: 190.94.194.8/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel12.985,GUILLERMO-AMAR;ID:4,985,WAN: 172.23.243.205/30 - LAN: 190.94.199.208/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel12.987,DIPROMULCA;ID:26136,987,WAN: 172.23.247.201/30 - LAN: 190.94.253.32/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel12.989,ELCO;ID:25990,989,WAN: 172.23.252.229/30 - LAN: 181.225.43.120/29 190.94.198.208/29 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel12.990,CICPC-URDANETA;ID:26637,990,WAN: 172.23.244.125/30 - LAN: 190.94.250.228/30 ,,ACL:20M / Mb:20,ACL:20M / Mb:20,
 LEB1006X1,Port-channel12.991,CICPC-PCARABOBO;ID:26637,991,WAN: 172.23.244.129/30 - LAN: 190.94.250.232/30 ,,ACL:20M / Mb:20,ACL:20M / Mb:20,
 LEB1006X1,Port-channel12.992,CARTONERACCS;ID:25969,992,WAN: 172.23.252.149/30 - LAN: 181.225.43.168/29 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel12.993,ELUN-CVA-CENTRO;ID:26329,993,WAN: 172.23.245.205/30 - LAN: 190.94.253.244/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel12.994,HOTEL-ALEX;ID:26807,994,WAN: 172.23.244.229/30 - LAN: 190.94.199.36/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel12.995,SGF-AV-FA;ID:22646,995,WAN: 172.23.254.81/30 - LAN: 181.225.47.224/28 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel12.996,SISTEM1902;ID:26580,996,WAN: 172.23.241.165/30 - LAN: 190.94.244.236/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel12.997,F-STANZIONE;ID:26583,997,WAN: 172.23.240.145/30 - LAN: 190.94.197.24/30 190.94.200.12/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel12.999,CASIO-CENTRO;ID:26307,999,WAN: 172.23.240.101/30 - LAN: 190.94.193.36/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel12.1000,ELUN-CICPC-URDAN-2;ID:4,1000,WAN: 172.23.238.177/30 - LAN: 190.94.224.180/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel12.2457,ELUN-A-ANTICANCEROSA;ID:26985,2457,WAN: 172.23.237.185/30 - LAN: 190.94.194.36/30 ,,ACL:700M / Mb:error_speed,ACL:700M / Mb:error_speed,
 LEB1006X1,Port-channel12.2464,ELUN-CICPC-RRHH;ID:4,2464,WAN: 172.23.239.9/30 - LAN: 190.94.250.32/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel12.2470,ELUN-TELCORP-URDA;ID:26301,2470,WAN: 172.23.241.201/30 - LAN: 190.94.194.244/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel12.2471,ELUN-TELCORP-GORRON;ID:26301,2471,WAN: 172.23.245.157/30 - LAN: 190.94.193.152/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel12.2472,ELUN-CORPOELEC-SB;ID:26301,2472,WAN: 172.23.242.209/30 - LAN: 181.225.50.0/28 ,,ACL:600M / Mb:error_speed,ACL:600M / Mb:error_speed,
 LEB1006X1,Port-channel13,LEBJ4500X1_ae12(STG-OLT-SVC1),,,,,
